	</p><img alt="" src="/wwwfile/newsimg/20190520181500052.jpg" />专题讲座现场<img alt="" src="/wwwfile/newsimg/20190520181600015.jpg" />合影留念
我校国有资产与后勤管理处党支部赴西柏坡开展主题党日活动,近日，为深入学习贯彻习近平新时代中国特色社会主义思想，继承和发扬党的优良传统，增强广大党员的历史使命感和时代责任感，我校国有资产与后勤管理处党支部组织教工党员赴西柏坡，开展“追寻红色记忆，传承革命精神”主题党日活动。在中共中央旧址，我校教工党员参观了毛泽东、周恩来、刘少奇、朱德等党中央领导人的故居及军委作战室。通过实地参观学习，全体党员进一步了解了革命圣地西柏坡在中国革命走向胜利的过程中所起的作用，感受到了老一辈无产阶级革命家的远大胸怀和艰苦朴素的生活作风，对我们党的领导人坚定理想信念、不屈不挠、艰苦奋斗、廉洁自律的政治本色和与群众血肉相连、同舟共济的公仆精神有了更深切的体会。在中共七届二中全会会址，全体党员重温了入党誓词。之后，我校教工党员依次参观了西柏坡纪念馆的十二个展厅，全面了解了党中央从废除封建土地所有制、指挥三大战役、召开七届二中全会到描绘建设新中国蓝图的光辉历程。西柏坡之行，我校教工党员缅怀革命先烈，重温红色历史，致敬伟大时代，上了一堂生动深刻、直抵灵魂的党课。大家纷纷表示，要永远保持谦虚、谨慎、不骄、不躁的作风，永远保持艰苦奋斗的作风，不忘初心，牢记革命历史，继续前行，以实际行动为学校发展贡献力量。
“第四届京津冀金融协同发展论坛”在河北金融学院成功召开,5月17日，“第四届京津冀金融协同发展论坛”在河北金融学院第二报告厅成功召开，本届论坛的主题为“金融服务实体经济、金融助力雄安发展”。我校校长陈志强、副校长韩景旺等出席论坛。来自美国玛瑞埃塔大学、中国人民大学、华北电力大学、中国人民银行石家庄中心支行、兴业银行等高校、科研院所、金融机构、企业等相关单位的200余名专家学者参加了论坛。论坛开幕式由副校长、德融研究院院长韩景旺主持。<img alt="" src="/wwwfile/newsimg/20190517181500016.jpg" /> “第四届京津冀金融协同发展论坛”现场校长陈志强致辞。他首先对各位领导、嘉宾、朋友的到来表示欢迎。他指出，学校作为以面向京津冀地区金融行业为主要服务定位的金融高等院校，以金融为纽带融入京津冀协同发展、支持雄安新区建设，现已逐步成为区域金融教育的重镇，金融研究、金融创新的重要基地。“京津冀金融协同发展论坛”创办于2016年，多年来聚焦金融发展动态、跟踪金融行业前沿、探索金融合作机制，搭建起了政府、行业、高校、企业沟通思想、交流经验、分享智慧、携手合作的重要平台，论坛影响力和品牌效用逐步增强。最后，他强调，学校将一如既往地发挥金融优势，突出办学特色，服务国家重大战略、服务河北重大关切，在深度对接中合作、在深度服务中发展、在深度融入中跨越，争做服务京津冀协同发展的“排头兵”。 &nbsp; &nbsp;<img alt="" src="/wwwfile/newsimg/20190517181600049.jpg" /> 我校校长陈志强致辞<img alt="" src="/wwwfile/newsimg/20190517181700014.jpg" /> 我校副校长、德融研究院院长韩景旺主持开幕式第一阶段主旨演讲由我校管理系主任张红教授主持。中国人民大学财政金融学院副院长赵锡军教授、中国证券监督管理委员会河北监管局局长闫勇先生分别作了题为《以金融供给侧改革促高质量发展》《发挥资本市场功能，服务国家战略》的主旨发言。<img alt="" src="/wwwfile/newsimg/20190517181800003.jpg" /> 专家学者作主旨发言第二阶段主旨演讲由我校国际教育学院副院长张楠楠副教授主持。美国玛瑞埃塔大学领导力研究中心主任Gamaliel Perruci、美国玛瑞埃塔大学教务长Janet Bland、我校管理系赵永新教授分别作了题为《Developing Leaders in the Age of Artificial Intelligence》《Joining Forces for Change: the Power of Higher Education Partnerships to Enhance the Community》《区块链助力金融服务实体经济》的主旨发言。<img alt="" src="/wwwfile/newsimg/20190517181900006.jpg" /> 专家学者作主旨发言本次论坛由河北金融学院主办，河北金融学院德融研究院、河北金融学院管理系、爱尔兰研究中心、河北省科技金融协同创新中心、河北省金融创新与风险管理研究基地、河北省普惠金融研究基地、雄安新区建设发展研究中心承办。与会专家学者就金融供给侧改革、资本市场服务国家战略、人工智能时代领导者素养提升、金融教育产教融合、区块链技术加快金融科技发展等内容展开深入探讨，分享真知灼见，取得了丰硕成果。<img alt="" src="/wwwfile/newsimg/20190517181900032.jpg" /> 合影留念
河北省教育厅专家组对我校金融创新与风险管理研究中心进行验收评审,5月16日，河北省高校人文社科重点研究基地评审会议在行政楼807召开，河北省教育厅专家组对我校金融创新与风险管理研究中心的建设工作进行阶段性验收评审。教育厅科技处正处级调研员刘树船、燕山大学纪委书记李榕、河北大学社科处处长陈志国、河北师范大学科学与社会发展研究所所长韩来平、河北医科大学科技处副处长张瑛等专家出席会议。我校校长陈志强、副校长韩景旺、科研处处长阎东彬、金融创新与风险管理研究中心副主任郭净参加了会议。首先，韩景旺对诸位专家的到来表示欢迎，对教育厅科技处给予我校研究基地的工作支持表示感谢，介绍了我校科研平台和科研工作的整体情况、金融创新与风险管理研究中心的建设历程。随后，刘树船介绍了河北省高等学校人文社会科学重点研究基地设立的初衷和整体情况，以及此次现场验收评审的意义。郭净围绕建设成效和保障措施两方面汇报了研究中心的建设情况。专家组对自评报告进行了论证，查阅了相关佐证材料，查看了研究中心的办公条件，对我校金融创新与风险管理研究中心取得的成绩给予了充分肯定，同时也提出了一些针对性的意见和建议，希望研究中心充分发挥省级科研平台的优势，继续围绕金融创新与改革、金融风险防控等重大问题开展研究，为我省经济发展提供智力支持。最后，陈志强作总结讲话，对专家组提出的宝贵意见表示感谢，强调今后将继续做好制度、经费、人员等方面的保障工作，扎实有效地推进研究中心建设，向建设服务地方的金融高端智库迈步前进。&nbsp;
我校成功举办青年马克思主义者培养工程暨第二十期团校培训,2019年4月11日至5月16日，学校团委组织开展了河北金融学院青年马克思主义者培养工程暨第二十期团校培训，共有来自全校各院系的二百名学员参加了此次培训。本期培训班采取课堂教学与校外实践相结合的形式，分别邀请了保定学院赵云耕教授、河北农业大学时翠平教授、我校梁丽辉老师为同学们授课，课程内容涉及学习贯彻习近平新时代中国特色社会主义思想、中国特色社会主义建设、大学生志愿服务、传承和发扬“五四”精神等；今年是纪念五四运动100周年，在此期间，通过国旗下讲话、纪念五四运动100周年座谈会、爱国主义影片展播等活动，在我校营造了浓厚的爱国主义氛围，激发了同学们的爱国热情；在校外实践方面，组织开展了“梦圆塔元”主题团日活动，带领学员们了解了习近平总书记在正定工作期间的工作经历和坚持群众路线的往事，进一步提升了我校团员青年的思想政治素质、政策理论水平。我校开展团校培训迄今为止整十年，十年来校团委力求在课程设置、教学形式、教学内容上不断创新，始终紧随时代脉搏并且紧密结合我校办学特色和人才培养目标，多方面、多角度、多层次对大学生进行综合培养，现已形成校、系两级团校培训模式，分级开展，分级管理，课程上各有特色和侧重，为我校团学工作输送了大量优秀人才，提升了我校团员青年的整体素质，推动了我校基层团学建设的全面发展。<img alt="" src="/wwwfile/newsimg/20190517175600003.jpg" />保定学院赵云耕教授授课<img alt="" src="/wwwfile/newsimg/20190517175600046.jpg" />河北农业大学时翠平教授授课<img alt="" src="/wwwfile/newsimg/20190517175700029.jpg" />“梦圆塔元”主题团日活动
我校召开2019年校内第二批巡察工作启动会,5月14日，我校在行政楼1107召开2019年校内第二批巡察工作启动会。纪委书记张绍红、巡察组全体成员及被巡察单位负责人参加会议，会议由纪委副书记周文平主持。会上，周文平宣读了河北金融学院2019年巡察工作实施方案。之后，张绍红代表学校党委作了讲话。他指出，巡察工作是推动全面从严治党向纵深发展、向基层延伸的重要举措，也是学校党委加强党风廉政建设的一项常规工作安排。他对第二批校内巡察工作提出了具体要求：一是巡察工作必须把握政治定位，突出政治纪律和政治规矩意识，结合“不忘初心，牢记使命”主题教育活动，始终把坚持“四个意识”、坚定“四个自信”、做到“两个维护”作为政治巡察的根本任务。二是被巡察单位要以高度的政治自觉和行动自觉，夯实管党治党政治责任，全力配合巡察组的工作，对巡察组指出的问题、不足和薄弱环节，要深刻分析原因，认真制定整改措施，切实抓好整改落实。三是巡察组要严格遵守工作纪律，坚持问题导向，要做到严谨、科学，以校内巡察为抓手，做到真正查找问题，把存在的问题真正找出来，促进学校各项事业健康快速发展。之后，被巡察单位负责人分别作了表态发言。会后，周文平对巡察组组长进行了相关业务培训，并对巡察工作中应注意的事项进行了解读。<img alt="" src="/wwwfile/newsimg/20190516173500001.jpg" /> 会议现场
我校教师赴河北工程大学走访调研,近日，我校研究生部主任李艳红、人事处副处长董芳一行3人赴河北工程大学交流学科建设与研究生教育工作。河北工程大学党委常委曹庆奎，学科规划与建设处处长王景刚，研究生部主任赵继军、党总支书记姚立根及研究生部、学科规划与建设处相关工作人员参加座谈交流。首先，曹庆奎对我校教师的到来表示欢迎，介绍了河北工程大学的发展历程，希望两校加强沟通交流，共同促进学科建设与研究生教育工作的发展。随后，王景刚结合2020年学位授权点申报工作对河北工程大学学科设置、学科规划、“一流学科”建设、博士授权单位申报等内容进行了阐释。接着，赵继军对河北工程大学“以提高研究生培养质量为中心，以提高学位论文质量和加强导师队伍建设为抓手”的工作思路、具体做法进行了重点阐述。之后，李艳红介绍了我校金融硕士培养情况，董芳介绍了近年来我校人才引进情况及相关政策。最后，我校教师围绕学科建设、2020年学位授权点申报数据填报、人才引进等议题同与会人员进行了深入沟通交流。此次走访有利于加强两校在学科建设、研究生教育、人才引进等方面的交流和合作，助力我校2020年学位授权点申报工作。<img alt="" src="/wwwfile/newsimg/20190515172800030.png" />座谈交流现场
我校信息管理与工程系教师受邀参加“数据库系统概论”MOOC建设与应用第五届研讨会,5月10日-12日，“数据库系统概论”MOOC建设与应用第五届研讨会在江西南昌召开。我校信息管理与工程系副主任张宇敬、教师王柳受邀参加会议。此次会议围绕“数据库系统概论MOOC建设”议题，组织广大高校教师就数据库系统概论、MOOC、SPOC、翻转课堂、计算机专业教育等内容进行了研讨。会上，张宇敬作了题为“基于MOOC+SPOC+翻转课堂的数据库原理课程混合式教学模式探索与实践”的报告。她介绍了我校《数据库原理与应用》课程近年来在教学改革方面所做的尝试和探索，重点展示了该课程目前采用的“MOOC+SPOC+翻转课堂”混合教学模式的具体做法，强调了“以学为中心”的教学理念，得到了与会教师的一致好评。多名高校教师会后向张宇敬请教我校教学改革及SPOC建设经验。此次研讨会由中国高校计算机教育MOOC联盟数据库课程组主办，江西财经大学、江西省计算机学会联合承办，共有来自北京大学、中国人民大学、北京理工大学、江西财经大学以及高等教育出版社等高校和企业的10位专家学者作了专题报告。通过参加此次会议，我校教师分享了混合教学模式的实践经验，了解了国内高校该课程的教学改革方向和趋势，有利于进一步推动我校教育教学改革。（文字/信息管理与工程系王柳 审核/宣传部刘涛）
纪委书记张绍红为我校国有资产与后勤管理处党支部讲授党课,近日，纪委书记张绍红为我校教师作了题为“守纪律、讲规矩，做一名廉洁勤奋的金院后勤人”的专题党课。国有资产与后勤管理处党支部组织部门全体教职工到场聆听。课上，张绍红从自身的学习、工作经历和国有资产与后勤管理处的工作实际出发，结合共产党成立之初在历次会议上提出的纪律要求，阐述了“守纪律、讲规矩”的重要意义和对“守纪律、讲规矩”的理解，以及国有资产与后勤管理处的党员干部应如何做到“守纪律、讲规矩”。他指出，“人不以规矩则废，党不以规矩则乱”，对于一个政党来说，纪律是生命线；对于一个党员来说，纪律是高压线。要认真学习《关于新形势下党内政治生活的若干准则》《中国共产党党内监督条例》，牢固树立“四个意识”，坚定维护以习近平同志为核心的党中央权威，自觉在思想上政治上行动上同以习近平同志为核心的党中央保持高度一致，进一步增强对党的信仰、坚持维护党的纪律、发挥党员旗帜作用。通过聆听此次党课，我校国有资产与后勤管理处教职工纷纷表示要坚持把纪律挺在前面，自觉践行廉政勤奋、勇于开拓的精神，始终牢记“为师生提供优质服务、为学校发展提供坚实保障”的初心与使命，不断强化服务理念，大力弘扬“劳模精神”“工匠精神”，努力提高保障能力和后勤服务质量，为学校建设作出贡献。<img alt="" src="/wwwfile/newsimg/20190515172200030.jpg" /> 纪委书记张绍红讲授党课<img alt="" src="/wwwfile/newsimg/20190515172200054.jpg" /> 我校国有资产与后勤管理处教职工聆听党课
我校党校举办2019年第一期党员发展对象培训班,5月9日，我校党校2019年第一期发展对象培训班开班典礼在教学楼西阶一举行。党委组织部部长丁全忠、组织部教师及第一期全体党员发展对象参加了开班典礼。丁全忠在开班典礼上作动员讲话。他对培训班的顺利开班表示祝贺，对参加培训的全体学员表示欢迎，强调了党员发展对象集中培训的意义和目的，并对广大学员提出“三个进一步”和“五个要”的要求，即进一步端正入党动机，进一步坚定理想信念，进一步锤炼品德修为，思想要先进、学习要刻苦、工作要积极、生活上要做模范、身心要健康。他鼓励广大学员努力做到组织上入党、思想上入党和行动上入党，尽快成长为一名合格的共产党员。典礼后，纪委副书记、监察审计处处长周文平为学员作了题为“中国共产党纪律的历史沿革”的首场授课。她结合历届党章内容，全面阐述了中国共产党从来都是有伟大理想和严明纪律的党，教导学员要严于律己，严格用党章党纪规范自身。10日，党委组织部正处级组织员王立涛作了题为“不忘初心，牢记使命，为民族复兴而奋斗”的报告。他结合十九大报告内容，讲述了何为中国共产党的初心和使命、为何坚守和如何坚守共产党人的初心和使命三方面内容，使学员深刻体会到中国共产党为人民谋幸福、为中华民族谋复兴的意志和决心。11日-12日，信息管理与工程系学生党支部书记石伟华，马克思主义学院教师李秋生、刘建涛和孙国强分别围绕党章、党史、理想信念等讲授专题党课。此外，为增强党员发展对象学习党的基础知识、基本理论的主动性和自觉性，学校党校把讲台交给学员，组织开展“我是党课主讲人”活动。我校学员针对具体问题精心打磨，制作课件、录制视频，分组上台阐述、宣讲党的理论，进一步加深了对党的理论知识的理解和把握，提高了培训效果和质量。本期培训班采用集中授课为主，自主研学、分组讨论、主题活动、影视教学等多种方式为辅的培训方式，并对学员进行结业考试，检查学习效果。通过培训，我校党员发展对象进一步端正了入党动机，明确了入党程序，强化了发挥先锋模范作用的积极性和自觉性，达到了预期培训效果。<img alt="" src="/wwwfile/newsimg/20190514180600037.png" /> 党委组织部部长丁全忠作动员讲话<img alt="" src="/wwwfile/newsimg/20190514180700003.jpg" /> 授课现场<img alt="" src="/wwwfile/newsimg/20190514180700027.jpg" /> 授课现场<img alt="" src="/wwwfile/newsimg/20190514180700041.png" /> “我是党课主讲人”活动现场
【喜报】我校学子在第四届晋冀鲁豫四省田径邀请赛上喜获佳绩,5月11日，由河南省学生体育总会主办的第四届晋冀鲁豫四省田径邀请赛在河南财经政法大学成功举办，来自晋冀鲁豫四省16所高校的200余名运动员参赛。我校获得1金6银4铜，团体二等奖，两名队员达到国家二级运动员水平。此次比赛分为高水平组、阳光组两个组别，共计36个项目。我校田径队由体育教育部教师李晓雷、张博带队，15名运动员参加比赛。比赛中，我校运动员发扬“更快、更高、更强”的体育精神，顽强拼搏、奋力争先，展现出金院运动健儿饱满的精神面貌和过硬的身体素质。最终，我校学子在女子铁饼项目中获得1枚金牌，男子铅球、男子400米栏、女子铅球、女子100米等项目中获得6枚银牌，女子400米、男子三级跳远等项目中获得4枚铜牌，学校获得团体二等奖，其中两名队员达到国家二级运动员水平。此次比赛由河南省学生体育总会主办，河南省学生体育总会田径协会、河南省学生体育总会高校体育分会、河南浩博健康文化发展有限公司协办。活动有利于加强我校与兄弟院校之间的沟通交流，进一步提高我校学生的运动竞技水平。<img alt="" src="/wwwfile/newsimg/20190514175300031.png" /> 获奖名单<img alt="" src="/wwwfile/newsimg/20190514175600035.jpg" /> 获奖证书和奖牌<img alt="" src="/wwwfile/newsimg/20190514175700006.jpg" /> 获奖牌匾
河北金融学院第十届读书节闭幕式暨第二届“艾维杯”朗读大赛决赛成功举办,5月9日，河北金融学院第十届读书节闭幕式暨第二届“艾维杯”朗读大赛决赛在图书馆二楼大厅举行。我校党委副书记刘文艳、纪委书记张绍红、艾维公司副总经理翟雪燕，以及相关职能部门负责人和师生代表参加活动。首先，刘文艳致闭幕辞。她对本届读书节系列活动予以高度评价，并代表学校向组织和实施活动的各部门表示感谢。她指出，今年是纪念五四运动100周年，全体教师要积极响应习近平总书记的号召，引领学生树立远大理想、热爱伟大祖国、继承发扬五四精神，做好青年朋友的知心人、青年工作的热心人、青年群众的引路人。我校读书节活动要紧密结合新时代青年特点，引领金院学子博览群书，勇于探索和实践，将阅读推广工作落到实处。随后，法律系党总支书记李红丽代表主办方发言。她号召青年学子摒弃快餐文化带来的碎片式阅读习惯，走进图书馆，真正做到熟读而精思，精思而后至于学。 之后，第二届“艾维杯”朗读大赛决赛顺利举行。此次大赛旨在献礼祖国七十华诞，激发广大学生的爱国热情，参赛选手们声情并茂地朗诵了《祖国啊，我亲爱的祖国》《可爱的中国》《黄河颂》《中华颂》等著名篇目。赛后，朗读大赛全体成员上台一齐表演了诗朗诵《追梦，在金院》，声音洪亮，意味深长。至此，为期一个多月的河北金融学院第十届读书节圆满落下了帷幕。河北金融学院读书节活动已持续开展十年，活动主题鲜明、内容丰富多彩，其参与度和认可度越来越高，体现了图书馆在阅读推广和文化传承中的价值和使命，有利于提升广大学生的专业素养，丰富校园文化生活，进一步推进书香校园建设。<img alt="" src="/wwwfile/newsimg/20190514174500046.jpg" /> 党委副书记刘文艳致辞<img alt="" src="/wwwfile/newsimg/20190514174600014.jpg" /> 法律系党总支书记李红丽发言<img alt="" src="/wwwfile/newsimg/20190514174600039.jpg" /> 合影留念
寻访老校友 再续母校情——52级校友陈元成接受我校专访,5月10日，微风和煦，阳光正好，我校党委宣传部部长张玉敏、副部长刘涛，党政办公室副主任、校友办主任刘文敏等一行走访看望了学校52级校友、现已82岁高龄的陈元成，并对他进行了专访。伴着啁啾的鸟叫声和月季花的幽香，一行四人走进陈元成老先生的家门，在简朴而舒适的客厅里，与老校友进行了深入沟通交流。张玉敏向陈老介绍了学校近年来的发展概况，询问了他的身体状况和生活情况，并向其赠送了《校园文化手册》、诗集《印象·河北金院》、学校宣传活页册。刘文敏为陈老佩戴河北金融学院校徽、赠送《河北金融学院校志》，向他介绍了校友工作开展情况和52级校友的近况，并与陈老一起回忆在母校求学的经历。陈老分享了他在河北银行中学的求学往事，感谢学校领导和恩师的言传身教，并深情地回顾了自己坎坷曲折却一直向前奔流的人生经历。1952年，只有15岁的他考入河北银行中学，成为当时会计班9班的一员，为了响应国家号召，尽早贡献社会，学习了半年速成班就毕业离校，毕业后在单位当会计，工作上积极肯干、不辞辛苦，而且业务熟练，双手打算盘，效率高，账目完整清晰、一目了然，得到领导赏识。他相继在中国人民银行涞水支行、安新县老河头镇营业所、中国人民银行安新县支行、安新县政府档案馆、清苑县法院、清苑县土地管理局任职，并于1999年在清苑县土地管理局退休。他说，时常回忆在校学习时光，虽然只有半年，但老校长孙建新“听党话，跟党走，严格遵守职业操守，清清白白做人，老老实实做事，全心全意为人民服务”的毕业寄语他始终记忆犹新，并成为他日后工作、生活的基本遵循，受益终生。在河北金融学院校旗展开的瞬间，陈老难掩激动之情，眼含热泪，他为学校今天取得的成绩感到骄傲和欣喜，并对母校的未来发展给予良好祝愿。最后，他结合自己八十余载的人生经历，像叮嘱家中儿女一样深情寄语学校学生，希望莘莘金院学子时刻牢记老校长的谆谆教诲，行得正、站得稳，豁达乐观、与人为善，高调做事、低调做人，珍惜青春时光、锤炼品德修为，为社会做出力所能及的贡献。<img alt="" src="/wwwfile/newsimg/20190513184500051.jpg" /> 52级校友陈元成毕业证<img alt="" src="/wwwfile/newsimg/20190513184600008.jpg" /> 为老校友赠送校志、佩戴校徽<img alt="" src="/wwwfile/newsimg/20190513184600023.jpg" /> 52级校友陈元成注目河北金融学院校旗<img alt="" src="/wwwfile/newsimg/20190513184600041.jpg" /> 52级校友陈元成夫妇合影<img alt="" src="/wwwfile/newsimg/20190513184600059.jpg" /> 合影留念
我校举行廉政教育宣传月暨第七期“金院雅集”活动,
我校青年志愿者圆满完成保定市“站高峰”志愿服务活动,4月10日-5月10日，为进一步推进保定文明城市创建工作，维护良好的交通秩序，营造文明的社会氛围，确保主城区主、次干路道路整治提升续建工程和雨污分流续建工程有序推进，我校积极响应共青团保定市委、保定市政府办公室的号召，在重点工程项目涉及的恒祥复兴路口开展了2019年“站高峰”志愿服务活动。我校广泛发动、集中组织全校青年志愿者积极参与到“站高峰”志愿服务活动中。此次交通文明引导志愿服务活动共出动志愿者442人次，累计服务时长达105学时。活动过程中，志愿者统一服装，于每日“早、晚高峰”时段服务在恒祥复兴交通路口，协助执勤，维护交通秩序。他们态度认真、工作严谨，服从命令、听从指挥，不迟到、不早退，展现了金院学子充满责任感、乐于奉献的志愿风采，受到社会各界一致好评。此次“站高峰”志愿服务活动是保定市文明城市创建工作的重要内容，是维护保定良好交通秩序和城市形象的重要举措。活动有利于我校青年志愿者践行社会主义核心价值观，提升自身社会责任感。<img alt="" src="/wwwfile/newsimg/20190513170200051.jpg" />志愿服务活动现场
【新时代 做教育追梦人】优秀教师系列报道之一：爱校如家的好老师 甘为人梯的追梦人——经济贸易系教师魏凤莲,在金院，有这样一位老师，她爱校如家，低调做人、高调做事，始终保持一颗初心，把关爱学生放在第一位。大家称她“帮大姐”，也有人说她是“工作狂”，她却总是微笑地回答：“金院就是我的家，这都是我的家事。对待家事，怎能不尽己所责、尽己所心、尽己所能！”她就是经济贸易系教师魏凤莲，一个同事眼中并肩作战的好伙伴、领导眼中勇于担当的好员工、学生眼中名副其实的好老师。近日，我校党委宣传部对其进行了深入采访报道，看到了一位新时代教师应有的样子。魏凤莲，女，中共党员，副教授，现任经济贸易系物流管理教研室主任、系党总支纪检委员、系教工第二党支部书记。自2002年参加工作以来，她一直用“四有”好教师的标准严格要求自己，对工作认真负责、爱岗敬业，为教育事业无私奉献，为培养人才甘为人梯。她多次获得“师德标兵”“三育人”先进个人、“优秀共产党员”“优秀党务工作者”“优秀指导教师”等称号，多次参加教学竞赛并获奖，3项科研成果获市厅级以上奖励，3次年度考核为优秀。她深知“做老师就要执着于教书育人,有热爱教育的定力、淡泊名利的坚守”，于是，她用16年的勤奋耕耘和精心探索，将10多门专业课讲的游刃有余，成为一位有扎实学识的好老师。作为一名老师，她认为首要的是扎扎实实讲好课、踏踏实实做科研。她精心准备每门课程，潜心钻研、因材施教，不断创新教学方法和手段，教学质量得到了领导、同事、教学督导和学生的广泛好评，获得青年教师讲课比赛校级二等奖3次，多媒体课件比赛省级三等奖1次、校级一等奖2次、校级二等奖2次。她积极主持、参与10多项教改项目，主讲的《现代物流管理》课程被评为校级精品资源共享课程，主讲的《物流学》正在尝试校级精品在线开放课程改革和翻转课堂改革。她通过科研反哺教学，主持、参与相关课题26项，其中，市厅级及以上课题15项，主编参编教材7部，发表论文21篇，3项科研成果获市厅级以上奖励。为提升“双师”素质，丰富实践经验，她最先到德邦物流有限公司保定分公司挂职锻炼，针对保定市钢铁物流园区的构建提出新的战略定位，并在《现代物流报》上公开发表文章。此外，她带领全体教师探索新时期专业教学改革的新思路、新途径，多渠道搜集用人单位信息，积极走访调研，探索校企合作双赢模式，为学生争取了更多顶岗实习机会。学生实习实践，她也时刻关注着，有时为了更好的指导学生，她还与学生在实习单位员工宿舍同吃同住。就这样，她把全副心思都放在教书育人上，甘为“学生求学攀登梯”，培养了一届又一届优秀学子。她用心关爱学生，全程参与物流管理专业学生4年的学习生活。针对缺乏自信、学习方法不对的学生，她用耐心、恒心和爱心助力孩子成长。在学业指导中，她发现一名学生因为精神抑郁，极度恐惧密集人群，无法正常进教室学习，十几门课程不及格。为此，她主动联系学生班主任和家长，了解情况并通过各种渠道搜集抑郁症的治疗方法，多次利用课余时间给学生单独做课程辅导和心理疏导，使学生逐步摆脱病患，学习生活走上正轨。经过两个学期的努力，该生成绩顺利达标。在他完成学位论文答辩时，同学们不禁为魏老师创造的“奇迹”鼓掌、点赞，这掌声既代表着对同窗的祝贺，更饱含着对魏老师的感谢。大爱育人，她不止关爱自己的学生，更通过自己身体力行的点滴努力，践行着平凡教师的“大爱情怀”，彰显了师者的“仁爱之心”，她曾到涞源县塔崖驿中心小学为孩子们开展义务支教活动，并经常向孤儿院、贫困山区儿童捐款捐书。对她来说，爱心无大小，只要有助于孩子成长成才，她都乐此不疲。她有16年教龄、14年党龄、10年教研室主任磨练和4年党务工作历练。16年零事假，在每一个工作岗位，她都任劳任怨、勤勤恳恳，做到了年复一年日复一日的爱岗敬业。作为普通教师和教研室主任，原则上不须坐班，但大家总能在办公室看到魏老师的身影。她经常主动请缨、勇挑重担，协助系办和党总支做好管理工作，从不说苦、更不言累；系领导信任她，交给她的任务，她总能不折不扣认真完成；新上任的其他教研室主任敬佩她，喜欢找她指点迷津，她从不推诿；年轻教师爱戴她，教学科研中遇到难题时，总爱找她请教，她总是热心帮助、从不吝啬；同事们因特殊原因，不能完成正常教学及管理工作时，她总是挺身而出、尽力分担。2017年，第二届河北省高校青年教师教学竞赛由我校承办，她按系领导要求牵头组织协调理科组的服务工作。报到当天，晚上十二点多才整理完材料回家，第二天早上6点又来校检查准备工作，确保引导、抽签、计时、记分、教学反思、教学观摩、报送比赛材料等各环节万无一失，她的精心组织和热情服务使得理科组的比赛圆满成功，得到了领导、评委和参赛教师的一致认可。16年从教，她以丰富的教学经验和出色的工作成绩，获得了一致好评；16年育人，她以公而忘私和爱校如家的拼搏精神，诠释了师者的使命和担当！
我校举办第三期校友课堂“在平凡中传播正能量”专题讲座,5月9日，我校校友办、学生处、团委共同举办的第三期校友课堂“在平凡中传播正能量”专题讲座在教学楼A101举行。办公室主任秦菊香、副主任刘文敏，团委书记康绍大、副书记吴娟频，以及学生处、办公室教师代表，各院系学生共200余人聆听讲座。本期讲座主讲人是我校1993届城市金融专业毕业生，中国人民银行保定中心支行先进工作者、优秀共产党员王林勇。他十几年如一日无偿资助贫困学生，保定市最早捐献造血干细胞，累计无偿献血超过10000CC。讲座中，王林勇回顾了在校期间与老师、同学发生的点滴故事，介绍了在中国人民银行保定中心支行工作以来取得的成绩，表达了对母校的眷恋与对恩师的感激。随后，他博采众长、深入浅出地阐述了慈善、公益、志愿服务的内涵，并结合十多年公益服务经历中自己和他人的事迹分析了慈善公益、志愿服务的区别和联系。他引导青年学生在学习生活中做不平凡的自己，用真情奉献传递正能量，学以致用服务经济社会发展。互动环节，现场学生踊跃发言，就志愿服务、社会公益活动中的收获和遇到的问题与王林勇进行了深入沟通交流。最后，康绍大向王林勇赠送了纪委书记张绍红创作的诗集《印象·河北金院》等纪念品。爱心献社会，真情暖人心，王林勇的事迹深深感动现场每一位师生，同学们纷纷表示将以优秀校友为榜样，弘扬“奉献、友爱、互助、进步”的志愿服务精神，在社会实践与志愿服务活动服务他人、奉献社会。“校友课堂”活动由校友办、学生处、团委共同主办，旨在通过邀请各行各业知名校友返校，以讲座、论坛、沙龙等多种形式，集校友之智、校友之力，为在校生提供工作学习、就业创业、人生规划等方面的经验知识，引导学生树立正确的价值观念，拓宽职业视野，增强校友意识。<img alt="" src="/wwwfile/newsimg/20190512201400046.jpg" /> 我校校友王林勇作专题讲座<img alt="" src="/wwwfile/newsimg/20190512201500059.jpg" /> 讲座现场<img alt="" src="/wwwfile/newsimg/20190512201600023.jpg" /> 合影留念
